Problem,Package,File,Priority,Line,Description,Rule set,Rule
3,org.apache.cassandra.auth.jmx,dataset\projects\cassandra\src\java\org\apache\cassandra\auth\jmx\AuthorizationProxy.java,3,93,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.cassandra.auth.jmx,dataset\projects\cassandra\src\java\org\apache\cassandra\auth\jmx\AuthorizationProxy.java,3,159,"The method 'invoke(Object, Method, Object[])' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
5,org.apache.cassandra.auth.jmx,dataset\projects\cassandra\src\java\org\apache\cassandra\auth\jmx\AuthorizationProxy.java,3,219,"The method 'authorize(Subject, String, Object[])' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
6,org.apache.cassandra.auth.jmx,dataset\projects\cassandra\src\java\org\apache\cassandra\auth\jmx\AuthorizationProxy.java,3,447,The method 'getRequiredPermission(String)' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
1,org.apache.cassandra.batchlog,dataset\projects\cassandra\src\java\org\apache\cassandra\batchlog\BatchlogManager.java,3,18,A value of 44 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.batchlog,dataset\projects\cassandra\src\java\org\apache\cassandra\batchlog\BatchlogManager.java,3,107,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.cassandra.batchlog,dataset\projects\cassandra\src\java\org\apache\cassandra\batchlog\BatchlogManager.java,3,393,"Possible God Class (WMC=52, ATFD=11, TCC=11.111%)",Design,GodClass
4,org.apache.cassandra.batchlog,dataset\projects\cassandra\src\java\org\apache\cassandra\batchlog\BatchlogManager.java,3,448,The method 'finish(Set<UUID>)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.apache.cassandra.cache,dataset\projects\cassandra\src\java\org\apache\cassandra\cache\AutoSavingCache.java,3,18,A value of 36 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.cache,dataset\projects\cassandra\src\java\org\apache\cassandra\cache\AutoSavingCache.java,3,201,The method 'loadSaved()' has a cyclomatic complexity of 21.,Design,CyclomaticComplexity
3,org.apache.cassandra.cache,dataset\projects\cassandra\src\java\org\apache\cassandra\cache\AutoSavingCache.java,3,352,The method 'saveCache()' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
1,org.apache.cassandra.cache,dataset\projects\cassandra\src\java\org\apache\cassandra\cache\CaffeineCache.java,3,37,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cache,dataset\projects\cassandra\src\java\org\apache\cassandra\cache\InstrumentingCache.java,3,28,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cache,dataset\projects\cassandra\src\java\org\apache\cassandra\cache\NopCacheProvider.java,3,31,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cache,dataset\projects\cassandra\src\java\org\apache\cassandra\cache\OHCProvider.java,3,50,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cache,dataset\projects\cassandra\src\java\org\apache\cassandra\cache\SerializingCache.java,3,41,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ExecutorFactory.java,3,19,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ExecutorFactory.java,3,64,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ExecutorPlus.java,3,43,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ImmediateExecutor.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ManyToOneConcurrentLinkedQueue.java,3,40,"Possible God Class (WMC=54, ATFD=14, TCC=0.000%)",Design,GodClass
2,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ManyToOneConcurrentLinkedQueue.java,3,41,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ManyToOneConcurrentLinkedQueue.java,3,194,The method 'internalOffer(E)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\NamedThreadFactory.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\SEPExecutor.java,3,18,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\SEPExecutor.java,3,46,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\SEPWorker.java,3,35,"Possible God Class (WMC=63, ATFD=18, TCC=24.762%)",Design,GodClass
2,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\SEPWorker.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\SEPWorker.java,3,90,The method 'run()' has a cyclomatic complexity of 23.,Design,CyclomaticComplexity
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ScheduledThreadPoolExecutorPlus.java,3,18,A value of 23 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ScheduledThreadPoolExecutorPlus.java,3,53,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\TaskFactory.java,3,56,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ThreadPoolExecutorBuilder.java,3,44,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\ThreadPoolExecutorPlus.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.concurrent,dataset\projects\cassandra\src\java\org\apache\cassandra\concurrent\WrappedExecutorPlus.java,3,32,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\AccordConfig.java,3,19,A value of 30 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\AccordConfig.java,3,44,Too many fields,Design,TooManyFields
3,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\AccordConfig.java,3,338,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\Config.java,3,18,A value of 63 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\Config.java,3,63,Too many fields,Design,TooManyFields
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DataRateSpec.java,3,37,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,18,A value of 113 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,181,The class 'DatabaseDescriptor' has a total cyclomatic complexity of 1436 (highest 236).,Design,CyclomaticComplexity
3,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,182,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,519,"The method 'getNetworkInterfaceAddress(String, String, boolean)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
5,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,597,The method 'applySimpleConfig()' has a cyclomatic complexity of 236.,Design,CyclomaticComplexity
6,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,1277,The method 'validateUpperBoundStreamingConfig()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
7,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,1455,The method 'applyAddressConfig(Config)' has a cyclomatic complexity of 29.,Design,CyclomaticComplexity
8,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,1581,The method 'applyCryptoProvider()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
9,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,1810,The method 'resolveCommitLogWriteDiskAccessMode(DiskAccessMode)' has a cyclomatic complexity of 13.,Design,CyclomaticComplexity
10,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,1857,"The method 'validateCommitLogWriteDiskAccessMode(Pair<DiskAccessMode, Boolean>)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
11,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,2351,The method 'createAllDirectories()' has a cyclomatic complexity of 23.,Design,CyclomaticComplexity
12,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DatabaseDescriptor.java,3,4943,"The method 'validateGCParams(long, long)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DefaultLoader.java,3,42,The method 'getProperties(Class<?>)' has a cyclomatic complexity of 17.,Design,CyclomaticComplexity
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DurationSpec.java,3,45,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\DurationSpec.java,3,149,The method 'fromSymbol(String)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,18,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,50,"Possible God Class (WMC=64, ATFD=34, TCC=21.645%)",Design,GodClass
3,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,51,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,195,Avoid long parameter lists.,Design,ExcessiveParameterList
5,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,526,The method 'hashCode()' has a cyclomatic complexity of 15.,Design,CyclomaticComplexity
6,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,549,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
7,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,549,Too many fields,Design,TooManyFields
8,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,717,Avoid long parameter lists.,Design,ExcessiveParameterList
9,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\EncryptionOptions.java,3,823,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\GuardrailsOptions.java,3,68,The class 'GuardrailsOptions' has a total cyclomatic complexity of 254 (highest 9).,Design,CyclomaticComplexity
2,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\GuardrailsOptions.java,3,69,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\JMXServerOptions.java,3,94,Avoid long parameter lists.,Design,ExcessiveParameterList
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\ParameterizedClass.java,3,67,"The method 'newInstance(ParameterizedClass, List<String>)' has a cyclomatic complexity of 18.",Design,CyclomaticComplexity
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\StartupChecksConfiguration.java,3,111,The method 'apply()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\YamlConfigurationLoader.java,3,18,A value of 34 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\YamlConfigurationLoader.java,3,74,"Possible God Class (WMC=62, ATFD=48, TCC=7.353%)",Design,GodClass
3,org.apache.cassandra.config,dataset\projects\cassandra\src\java\org\apache\cassandra\config\YamlConfigurationLoader.java,3,75,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Attributes.java,3,109,"The method 'getTimeToLive(FunctionContext, TableMetadata)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\CIDR.java,3,58,The method 'getInstance(String)' has a cyclomatic complexity of 14.,Design,CyclomaticComplexity
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\CQL3Type.java,3,390,The method 'toCQLLiteral(ByteBuffer)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
2,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\CQL3Type.java,3,478,The method 'toCQLLiteral(ByteBuffer)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
3,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\CQL3Type.java,3,634,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\CQL3Type.java,3,795,"Possible God Class (WMC=48, ATFD=9, TCC=22.222%)",Design,GodClass
5,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\CQL3Type.java,3,855,"The method 'prepare(String, Types, boolean)' has a cyclomatic complexity of 22.",Design,CyclomaticComplexity
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\ColumnIdentifier.java,3,43,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\ColumnsExpression.java,3,54,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\ColumnsExpression.java,3,449,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\CqlBuilder.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Duration.java,3,42,"Possible God Class (WMC=71, ATFD=12, TCC=23.551%)",Design,GodClass
2,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Duration.java,3,43,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Duration.java,3,168,"The method 'parseIso8601Format(boolean, String)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
4,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Duration.java,3,253,"The method 'add(Builder, long, String)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
5,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Duration.java,3,532,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
6,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Duration.java,3,769,The method 'getUnitName(int)' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Json.java,3,271,"The method 'parseJson(String, Collection<ColumnMetadata>)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Operation.java,3,247,"The method 'prepare(TableMetadata, ColumnMetadata, boolean)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
2,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Operation.java,3,332,"The method 'prepare(TableMetadata, ColumnMetadata, boolean)' has a cyclomatic complexity of 18.",Design,CyclomaticComplexity
3,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Operation.java,3,396,"The method 'prepare(TableMetadata, ColumnMetadata, boolean)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Operations.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Operator.java,3,18,A value of 30 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\Operator.java,3,974,The method 'validateFor(ColumnsExpression)' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryEvents.java,3,44,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryOptions.java,3,18,A value of 22 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryOptions.java,3,58,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryOptions.java,3,731,"The method 'decode(ByteBuf, ProtocolVersion)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
4,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryOptions.java,3,840,"The method 'gatherFlags(QueryOptions, ProtocolVersion)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryProcessor.java,3,18,A value of 56 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryProcessor.java,3,112,"Possible God Class (WMC=157, ATFD=81, TCC=3.357%)",Design,GodClass
3,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryProcessor.java,3,112,The class 'QueryProcessor' has a total cyclomatic complexity of 157 (highest 15).,Design,CyclomaticComplexity
4,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryProcessor.java,3,113,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,org.apache.cassandra.cql3,dataset\projects\cassandra\src\java\org\apache\cassandra\cql3\QueryProcessor.java,3,781,"The method 'prepare(String, ClientState)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
