Problem,Package,File,Priority,Line,Description,Rule set,Rule
13,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\AdaptivePoolingAllocator.java,3,2123,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\AdvancedLeakAwareByteBuf.java,3,36,"Possible God Class (WMC=155, ATFD=25, TCC=0.000%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\AdvancedLeakAwareByteBuf.java,3,36,The class 'AdvancedLeakAwareByteBuf' has a total cyclomatic complexity of 155 (highest 2).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\AdvancedLeakAwareByteBuf.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\AdvancedLeakAwareCompositeByteBuf.java,3,36,"Possible God Class (WMC=171, ATFD=25, TCC=0.000%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\AdvancedLeakAwareCompositeByteBuf.java,3,36,The class 'AdvancedLeakAwareCompositeByteBuf' has a total cyclomatic complexity of 171 (highest 1).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\AdvancedLeakAwareCompositeByteBuf.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBuf.java,3,248,The class 'ByteBuf' has a total cyclomatic complexity of 193 (highest 1).,Design,CyclomaticComplexity
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBuf.java,3,248,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufAllocator.java,3,22,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufInputStream.java,3,46,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufInputStream.java,3,249,The method 'readLine()' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufOutputStream.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,16,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,59,"Possible God Class (WMC=326, ATFD=25, TCC=0.224%)",Design,GodClass
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,59,The class 'ByteBufUtil' has a total cyclomatic complexity of 326 (highest 25).,Design,CyclomaticComplexity
4,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,59,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,243,"The method 'indexOf(ByteBuf, ByteBuf)' has a cyclomatic complexity of 23.",Design,CyclomaticComplexity
6,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,367,"The method 'equals(ByteBuf, int, ByteBuf, int, int)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
7,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,525,"The method 'unrolledFirstIndexOf(AbstractByteBuf, int, int, byte)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
8,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,573,"The method 'firstIndexOf(AbstractByteBuf, int, int, byte)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
9,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,765,"The method 'unrolledLastIndexOf(AbstractByteBuf, int, int, byte)' has a cyclomatic complexity of 15.",Design,CyclomaticComplexity
10,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,1628,"The method 'appendPrettyHexDump(StringBuilder, ByteBuf, int, int)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
11,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ByteBufUtil.java,3,1889,"The method 'isUtf8(ByteBuf, int, int)' has a cyclomatic complexity of 25.",Design,CyclomaticComplexity
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,16,A value of 24 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,49,"Possible God Class (WMC=419, ATFD=160, TCC=11.093%)",Design,GodClass
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,49,The class 'CompositeByteBuf' has a total cyclomatic complexity of 419 (highest 12).,Design,CyclomaticComplexity
4,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,49,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,371,"The method 'addComponents0(boolean, int, ByteBuf[], int)' has a cyclomatic complexity of 12.",Design,CyclomaticComplexity
6,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,470,"The method 'addFlattenedComponents(boolean, ByteBuf)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
7,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,920,The method 'toComponentIndex0(int)' has a cyclomatic complexity of 11.,Design,CyclomaticComplexity
8,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,1798,The method 'discardReadComponents()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
9,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\CompositeByteBuf.java,3,1846,The method 'discardReadBytes()' has a cyclomatic complexity of 10.,Design,CyclomaticComplexity
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\DefaultByteBufHolder.java,3,25,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\DuplicatedByteBuf.java,3,37,"Possible God Class (WMC=69, ATFD=25, TCC=0.000%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\DuplicatedByteBuf.java,3,37,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\EmptyByteBuf.java,3,40,"Possible God Class (WMC=276, ATFD=6, TCC=0.023%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\EmptyByteBuf.java,3,40,The class 'EmptyByteBuf' has a total cyclomatic complexity of 276 (highest 4).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\EmptyByteBuf.java,3,40,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\FixedCompositeByteBuf.java,3,36,"Possible God Class (WMC=153, ATFD=44, TCC=3.785%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\FixedCompositeByteBuf.java,3,36,The class 'FixedCompositeByteBuf' has a total cyclomatic complexity of 153 (highest 7).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\FixedCompositeByteBuf.java,3,36,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\HeapByteBufUtil.java,3,23,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolArena.java,3,17,A value of 26 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolArena.java,3,35,The class 'PoolArena' has a total cyclomatic complexity of 103 (highest 7).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolArena.java,3,35,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolArenaMetric.java,3,24,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolChunk.java,3,138,The class 'PoolChunk' has a total cyclomatic complexity of 85 (highest 6).,Design,CyclomaticComplexity
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolChunk.java,3,138,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolChunkList.java,3,30,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolSubpage.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolThreadCache.java,3,17,A value of 37 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolThreadCache.java,3,44,"Possible God Class (WMC=57, ATFD=22, TCC=4.412%)",Design,GodClass
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolThreadCache.java,3,44,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PoolThreadCache.java,3,68,"The constructor 'PoolThreadCache(PoolArena<byte[]>, PoolArena<ByteBuffer>, int, int, int, int, boolean)' has a cyclomatic complexity of 10.",Design,CyclomaticComplexity
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledByteBuf.java,3,30,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledByteBufAllocator.java,3,17,A value of 26 may denote a high amount of coupling within the class (threshold: 20),Design,CouplingBetweenObjects
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledByteBufAllocator.java,3,38,"Possible God Class (WMC=111, ATFD=23, TCC=3.232%)",Design,GodClass
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledByteBufAllocator.java,3,38,The class 'PooledByteBufAllocator' has a total cyclomatic complexity of 111 (highest 13).,Design,CyclomaticComplexity
4,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledByteBufAllocator.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
5,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledByteBufAllocator.java,3,271,"The constructor 'PooledByteBufAllocator(boolean, int, int, int, int, int, int, boolean, int)' has a cyclomatic complexity of 13.",Design,CyclomaticComplexity
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledByteBufAllocatorMetric.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledDirectByteBuf.java,3,28,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledDuplicatedByteBuf.java,3,31,"Possible God Class (WMC=62, ATFD=17, TCC=0.000%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledDuplicatedByteBuf.java,3,31,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledHeapByteBuf.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledSlicedByteBuf.java,3,33,"Possible God Class (WMC=68, ATFD=8, TCC=0.496%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledSlicedByteBuf.java,3,33,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledUnsafeDirectByteBuf.java,3,28,"Possible God Class (WMC=47, ATFD=16, TCC=0.664%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledUnsafeDirectByteBuf.java,3,28,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\PooledUnsafeHeapByteBuf.java,3,22,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ReadOnlyByteBuf.java,3,38,The class 'ReadOnlyByteBuf' has a total cyclomatic complexity of 108 (highest 3).,Design,CyclomaticComplexity
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ReadOnlyByteBuf.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ReadOnlyByteBufferBuf.java,3,34,"Possible God Class (WMC=130, ATFD=7, TCC=3.553%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ReadOnlyByteBufferBuf.java,3,34,The class 'ReadOnlyByteBufferBuf' has a total cyclomatic complexity of 130 (highest 4).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ReadOnlyByteBufferBuf.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\ReadOnlyUnsafeDirectByteBuf.java,3,28,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\SimpleLeakAwareByteBuf.java,3,27,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\SimpleLeakAwareCompositeByteBuf.java,3,24,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\SizeClasses.java,3,81,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\SizeClasses.java,3,189,"The method 'newSizeClass(int, int, int, int, int)' has a cyclomatic complexity of 11.",Design,CyclomaticComplexity
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\SwappedByteBuf.java,3,38,The class 'SwappedByteBuf' has a total cyclomatic complexity of 193 (highest 2).,Design,CyclomaticComplexity
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\SwappedByteBuf.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\Unpooled.java,3,73,"Possible God Class (WMC=153, ATFD=48, TCC=26.061%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\Unpooled.java,3,73,The class 'Unpooled' has a total cyclomatic complexity of 153 (highest 12).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\Unpooled.java,3,73,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
4,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\Unpooled.java,3,472,The method 'copiedBuffer(ByteBuf[])' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
5,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\Unpooled.java,3,527,The method 'copiedBuffer(ByteBuffer[])' has a cyclomatic complexity of 12.,Design,CyclomaticComplexity
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledDirectByteBuf.java,3,39,"Possible God Class (WMC=149, ATFD=11, TCC=13.279%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledDirectByteBuf.java,3,39,The class 'UnpooledDirectByteBuf' has a total cyclomatic complexity of 149 (highest 8).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledDirectByteBuf.java,3,39,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledDuplicatedByteBuf.java,3,22,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledHeapByteBuf.java,3,38,"Possible God Class (WMC=94, ATFD=17, TCC=23.325%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledHeapByteBuf.java,3,38,The class 'UnpooledHeapByteBuf' has a total cyclomatic complexity of 94 (highest 4).,Design,CyclomaticComplexity
3,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledHeapByteBuf.java,3,38,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledSlicedByteBuf.java,3,22,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledUnsafeDirectByteBuf.java,3,32,"Possible God Class (WMC=63, ATFD=24, TCC=7.273%)",Design,GodClass
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledUnsafeDirectByteBuf.java,3,32,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnpooledUnsafeHeapByteBuf.java,3,25,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnreleasableByteBuf.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnsafeByteBufUtil.java,3,34,The class 'UnsafeByteBufUtil' has a total cyclomatic complexity of 178 (highest 6).,Design,CyclomaticComplexity
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\UnsafeByteBufUtil.java,3,34,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\WrappedByteBuf.java,3,40,The class 'WrappedByteBuf' has a total cyclomatic complexity of 188 (highest 1).,Design,CyclomaticComplexity
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\WrappedByteBuf.java,3,40,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\WrappedCompositeByteBuf.java,3,32,The class 'WrappedCompositeByteBuf' has a total cyclomatic complexity of 236 (highest 1).,Design,CyclomaticComplexity
2,io.netty.buffer,dataset\projects\netty\buffer\src\main\java\io\netty\buffer\WrappedCompositeByteBuf.java,3,32,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\ByteToMessageDecoder.java,3,78,"Possible God Class (WMC=79, ATFD=16, TCC=9.524%)",Design,GodClass
2,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\ByteToMessageDecoder.java,3,78,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\ByteToMessageDecoder.java,3,286,"The method 'channelRead(ChannelHandlerContext, Object)' has a cyclomatic complexity of 16.",Design,CyclomaticComplexity
4,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\ByteToMessageDecoder.java,3,464,"The method 'callDecode(ChannelHandlerContext, ByteBuf, List<Object>)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
1,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\CharSequenceValueConverter.java,3,26,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\CodecOutputList.java,3,29,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\DatagramPacketDecoder.java,3,35,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\DatagramPacketEncoder.java,3,45,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
1,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\DateFormatter.java,3,48,The class 'DateFormatter' has a total cyclomatic complexity of 115 (highest 38).,Design,CyclomaticComplexity
2,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\DateFormatter.java,3,48,"This class has too many methods, consider refactoring it.",Design,TooManyMethods
3,io.netty.handler.codec,dataset\projects\netty\codec-base\src\main\java\io\netty\handler\codec\DateFormatter.java,3,180,"The method 'tryParseTime(CharSequence, int, int)' has a cyclomatic complexity of 14.",Design,CyclomaticComplexity
